executionTime,releaseTime
155416,17781385811918
178229,17781389811554
158541,17781393811554
157657,17781397811397
158020,17781401811866
156563,17781405810772
161823,17781409811710
159739,17781413810460
162031,17781417810147
162344,17781421811450
160313,17781425809522
159166,17781429810147
158385,17781433809783
154531,17781437809002
157291,17781441808741
156094,17781445808533
156614,17781449808481
156459,17781453808116
161979,17781457807752
155312,17781461808220
156615,17781465807335
160052,17781469808273
202657,17781473807075
171302,17781477807335
159531,17781481806710
160000,17781485806606
162657,17781489807127
157916,17781493806241
160209,17781497806814
159063,17781501805721
157187,17781505805460
160260,17781509804887
159219,17781513804783
178594,17781517806241
155937,17781521805669
155990,17781525803950
161667,17781529803689
160261,17781533803533
158802,17781537803377
162864,17781541803585
160208,17781545803742
159270,17781549802804
157292,17781553802700
179687,17781557802127
177292,17781561802023
159948,17781565799992
181510,17781569799731
181927,17781573799523
185469,17781577799210
159063,17781581802544
158385,17781585799002
182968,17781589798429
179115,17781593798377
160208,17781597797908
188021,17781601798013
176666,17781605797596
180364,17781609798586
160156,17781613797961
160469,17781617797231
161510,17781621796867
163594,17781625796502
181302,17781629796554
182604,17781633796190
178281,17781637795825
159011,17781641797075
180417,17781645795356
178906,17781649795200
177969,17781653794784
178646,17781657794784
179895,17781661794575
179219,17781665794367
177761,17781669794992
181302,17781673793690
179584,17781677793742
164063,17781681793429
181667,17781685793430
177969,17781689793013
158229,17781693794315
183125,17781697793794
180469,17781701793430
174479,17781705791971
178542,17781709791763
176979,17781713793950
159636,17781717793638
158750,17781721795721
187448,17781725793794
161666,17781729795825
164010,17781733793794
162604,17781737793430
161667,17781741792753
162552,17781745792440
161354,17781749793951
158489,17781753792232
180156,17781757794003
178385,17781761792128
156302,17781765791451
162240,17781769791399
175573,17781773791346
155364,17781777792336
157396,17781781790565
156146,17781785792649
181093,17781789791555
157448,17781793790461
157135,17781797789784
156406,17781801789836
153594,17781805789367
162396,17781809789628
158750,17781813788482
166667,17781817791347
159583,17781821788847
158542,17781825788430
157240,17781829787961
157343,17781833787753
179323,17781837788482
155938,17781841787545
154010,17781845788586
160312,17781849787649
162813,17781853787493
161146,17781857786555
184427,17781861786295
157761,17781865786295
156771,17781869786659
158177,17781873787597
155469,17781877787961
176093,17781881783795
164844,17781885784836
159115,17781889784784
159375,17781893786295
161146,17781897784628
157604,17781901784159
177344,17781905783222
178907,17781909783118
159271,17781913782857
157864,17781917782909
156511,17781921782753
159635,17781925783378
161615,17781929782076
158802,17781933782493
158490,17781937781659
180468,17781941781451
183281,17781945782128
158125,17781949780878
159427,17781953782337
157188,17781957781555
160730,17781961780045
178282,17781965780670
155156,17781969779941
156302,17781973779316
158177,17781977779212
155417,17781981779785
155573,17781985780774
156563,17781989778691
160261,17781993779108
158021,17781997778274
157083,17782001778170
159895,17782005778535
163594,17782009778847
157968,17782013778587
156927,17782017777545
153698,17782021777649
158802,17782025776816
179948,17782029776399
158907,17782033776972
159948,17782037775722
161302,17782041775722
158437,17782045776087
160729,17782049774941
171459,17782053776035
158490,17782057774733
160417,17782061774681
160313,17782065774160
156979,17782069774681
161302,17782073774785
155312,17782077773795
156250,17782081774264
155261,17782085773118
158072,17782089772806
178854,17782093772806
178646,17782097772493
158177,17782101772025
177500,17782105772858
156771,17782109771764
157552,17782113771816
158021,17782117771400
179896,17782121771243
160938,17782125771243
159635,17782129771920
156823,17782133770358
155156,17782137770358
155885,17782141769941
180729,17782145770045
177500,17782149770150
176354,17782153769108
177448,17782157769681
156719,17782161769733
155156,17782165769837
179115,17782169768379
175938,17782173768171
158489,17782177768119
159062,17782181767858
159688,17782185767546
159218,17782189767181
158697,17782193767441
159271,17782197766764
166406,17782201764837
160365,17782205764577
162135,17782209764264
185156,17782213763900
186562,17782217763796
176146,17782221764525
180261,17782225763952
179531,17782229762910
179948,17782233762702
178646,17782237762494
179219,17782241762129
173385,17782245762337
163802,17782249762650
159375,17782253762754
163802,17782257761712
182240,17782261761244
179271,17782265760983
180052,17782269760775
177969,17782273760410
175104,17782277760463
179375,17782281760671
180365,17782285759890
181250,17782289759838
169688,17782293761765
165573,17782297759733
158125,17782301759317
161823,17782305758952
158802,17782309759577
161094,17782313758640
182709,17782317758223
181823,17782321758119
179063,17782325757702
161250,17782329758900
159688,17782333757442
159270,17782337758431
161145,17782341757442
158697,17782345756817
180989,17782349759682
162656,17782353758640
167552,17782357758796
161615,17782361759473
157500,17782365759838
160312,17782369760255
160260,17782373758275
155677,17782377758067
157344,17782381757755
158698,17782385757025
156354,17782389756869
157396,17782393757234
153697,17782397758692
154375,17782401757598
178125,17782405755775
177812,17782409755515
176459,17782413755150
158906,17782417754786
158073,17782421755880
160625,17782425754421
159635,17782429755828
157864,17782433754473
158855,17782437754109
160521,17782441754109
156458,17782445753640
156823,17782449754317
155469,17782453753276
156615,17782457756036
155834,17782461753432
162084,17782465752755
156458,17782469752494
162344,17782473752286
180573,17782477751974
176563,17782481752234
204062,17782485754213
177969,17782489750932
178854,17782493750724
200209,17782497750411
163906,17782501752755
162812,17782505751765
160468,17782509751557
158698,17782513752703
157813,17782517751192
161667,17782521749786
158281,17782525748953
161458,17782529748901
162760,17782533748797
160469,17782537749734
155834,17782541748536
160209,17782545748953
160000,17782549748120
163229,17782553747234
161198,17782557747234
158386,17782561747338
158646,17782565746818
184115,17782569746557
154480,17782573746245
165625,17782577746453
159375,17782581745411
162135,17782585745411
154375,17782589745724
159635,17782593745255
180937,17782597746141
155521,17782601744526
179792,17782605745411
179271,17782609743953
176823,17782613743745
177292,17782617743745
157344,17782621743693
161719,17782625744214
160104,17782629743328
159166,17782633743901
156407,17782637743068
158855,17782641742547
160834,17782645742391
159114,17782649742235
161979,17782653743276
156407,17782657743276
155261,17782661742130
160261,17782665741141
158281,17782669741037
157292,17782673740776
160104,17782677740255
160729,17782681740203
161302,17782685740464
158073,17782689739630
184583,17782693739578
155781,17782697739162
157813,17782701739110
161093,17782705738745
157969,17782709739266
182083,17782713739162
177969,17782717738016
177135,17782721737756
179896,17782725737391
181146,17782729737443
174687,17782733737495
177657,17782737736922
180365,17782741736558
160156,17782745736454
156302,17782749736714
178646,17782753735985
178073,17782757735620
176927,17782761735568
156354,17782765735464
164115,17782769735777
159583,17782773735672
155416,17782777734891
157812,17782781734839
160625,17782785734162
154844,17782789734110
157448,17782793733954
158177,17782797735100
191146,17782801735985
155625,17782805734214
155573,17782809733120
155573,17782813732756
162500,17782817732548
159792,17782821732495
157344,17782825733902
155989,17782829732600
160834,17782833731558
157448,17782837731350
158281,17782841731246
160312,17782845729006
162239,17782849728537
181771,17782853728381
159688,17782857728068
183438,17782861729371
156719,17782865727808
181511,17782869727600
176614,17782873727339
178750,17782877727131
178593,17782881726766
181667,17782885726558
178072,17782889727079
180469,17782893726142
159948,17782897725881
180365,17782901725621
175937,17782905725777
176927,17782909725152
178385,17782913726558
177656,17782917724787
180000,17782921725204
161458,17782925724475
181302,17782929724215
177708,17782933723850
177500,17782937723537
181302,17782941723485
180781,17782945723277
177916,17782949723642
178594,17782953722756
177552,17782957722548
178073,17782961722444
179219,17782965722288
177917,17782969721871
178958,17782973721715
178333,17782977722236
181354,17782981721194
184948,17782985720881
174114,17782989721038
176302,17782993722652
